[dotenv@17.3.1] injecting env (18) from .env -- tip: 🔐 prevent committing .env to code: https://dotenvx.com/precommit
✅ Background jobs started
✅ SKU Tracking System initialized
>>> 2026-09-13T15:06:23.988Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:07:23.799Z GET /allproducts from ::1
>>> 2026-09-13T15:07:23.958Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:07:37.018Z GET /userfavorites from ::1
>>> 2026-09-13T15:07:37.033Z GET /allproducts from ::1
>>> 2026-09-13T15:07:37.037Z GET /user/profile from ::1
>>> 2026-09-13T15:07:37.042Z POST /getcart from ::1
>>> 2026-09-13T15:07:37.165Z GET /allproducts from ::1
>>> 2026-09-13T15:07:37.203Z GET /allproducts from ::1
>>> 2026-09-13T15:07:59.145Z POST /getcart from ::1
>>> 2026-09-13T15:07:59.159Z GET /user/profile from ::1
>>> 2026-09-13T15:07:59.163Z GET /userfavorites from ::1
>>> 2026-09-13T15:07:59.309Z GET /allproducts from ::1
>>> 2026-09-13T15:07:59.345Z GET /allproducts from ::1
>>> 2026-09-13T15:08:01.695Z POST /getcart from ::1
>>> 2026-09-13T15:08:01.728Z GET /allproducts from ::1
>>> 2026-09-13T15:08:01.738Z GET /user/profile from ::1
>>> 2026-09-13T15:08:01.746Z GET /userfavorites from ::1
>>> 2026-09-13T15:08:01.849Z GET /allproducts from ::1
>>> 2026-09-13T15:08:01.971Z GET /allproducts from ::1
>>> 2026-09-13T15:08:19.476Z GET /allproducts from ::1
>>> 2026-09-13T15:08:23.795Z GET /allproducts from ::1
>>> 2026-09-13T15:08:23.982Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:08:47.628Z GET /allproducts from ::1
>>> 2026-09-13T15:09:23.784Z GET /allproducts from ::1
>>> 2026-09-13T15:09:24.003Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:10:23.510Z POST /getcart from ::1
>>> 2026-09-13T15:10:23.515Z GET /userfavorites from ::1
>>> 2026-09-13T15:10:23.574Z GET /user/profile from ::1
>>> 2026-09-13T15:10:23.762Z GET /allproducts from ::1
>>> 2026-09-13T15:10:23.808Z GET /allproducts from ::1
>>> 2026-09-13T15:10:23.822Z GET /allproducts from ::1
>>> 2026-09-13T15:10:24.039Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:10:26.078Z POST /getcart from ::1
>>> 2026-09-13T15:10:26.089Z GET /allproducts from ::1
>>> 2026-09-13T15:10:26.116Z GET /user/profile from ::1
>>> 2026-09-13T15:10:26.119Z GET /userfavorites from ::1
>>> 2026-09-13T15:10:26.223Z GET /allproducts from ::1
>>> 2026-09-13T15:10:26.348Z GET /allproducts from ::1
>>> 2026-09-13T15:11:23.789Z GET /allproducts from ::1
>>> 2026-09-13T15:11:23.993Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:11:40.836Z GET /allproducts from ::1
>>> 2026-09-13T15:11:55.406Z GET /allproducts from ::1
>>> 2026-09-13T15:11:59.125Z GET /allproducts from ::1
>>> 2026-09-13T15:12:06.461Z GET /allproducts from ::1
>>> 2026-09-13T15:12:23.788Z GET /allproducts from ::1
>>> 2026-09-13T15:12:23.971Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:12:26.426Z POST /getcart from ::1
>>> 2026-09-13T15:12:26.463Z GET /user/profile from ::1
>>> 2026-09-13T15:12:26.467Z GET /allproducts from ::1
>>> 2026-09-13T15:12:26.468Z GET /userfavorites from ::1
>>> 2026-09-13T15:12:26.559Z GET /allproducts from ::1
>>> 2026-09-13T15:12:26.732Z GET /allproducts from ::1
>>> 2026-09-13T15:12:59.310Z GET /allproducts from ::1
>>> 2026-09-13T15:13:21.154Z POST /getcart from ::1
>>> 2026-09-13T15:13:21.188Z GET /userfavorites from ::1
>>> 2026-09-13T15:13:21.194Z GET /orderhistory?page=1&limit=1&status=all from ::1
[OrderHistory] User: 6a24564570942048bfcc7092, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T15:13:21.199Z GET /user/profile from ::1
>>> 2026-09-13T15:13:21.201Z GET /myreviews from ::1
>>> 2026-09-13T15:13:21.301Z GET /allproducts from ::1
>>> 2026-09-13T15:13:21.344Z GET /allproducts from ::1
>>> 2026-09-13T15:13:23.800Z GET /allproducts from ::1
>>> 2026-09-13T15:13:24.102Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:13:25.187Z POST /getcart from ::1
>>> 2026-09-13T15:13:25.266Z POST /getcart from ::1
>>> 2026-09-13T15:13:25.312Z GET /userfavorites from ::1
>>> 2026-09-13T15:13:25.318Z GET /user/profile from ::1
>>> 2026-09-13T15:13:25.322Z GET /userfavorites from ::1
>>> 2026-09-13T15:13:25.324Z GET /user/profile from ::1
>>> 2026-09-13T15:13:25.389Z GET /allproducts from ::1
>>> 2026-09-13T15:13:25.433Z GET /allproducts from ::1
>>> 2026-09-13T15:13:25.511Z GET /allproducts from ::1
>>> 2026-09-13T15:13:25.521Z GET /allproducts from ::1
>>> 2026-09-13T15:13:34.428Z POST /getcart from ::1
>>> 2026-09-13T15:13:34.452Z GET /userfavorites from ::1
>>> 2026-09-13T15:13:34.456Z GET /user/profile from ::1
>>> 2026-09-13T15:13:34.458Z GET /myreviews from ::1
>>> 2026-09-13T15:13:34.459Z GET /orderhistory?page=1&limit=1&status=all from ::1
[OrderHistory] User: 6a24564570942048bfcc7092, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T15:13:34.547Z GET /allproducts from ::1
>>> 2026-09-13T15:13:34.580Z GET /allproducts from ::1
>>> 2026-09-13T15:13:38.039Z POST /getcart from ::1
>>> 2026-09-13T15:13:38.120Z GET /userfavorites from ::1
>>> 2026-09-13T15:13:38.124Z GET /userfavorites from ::1
>>> 2026-09-13T15:13:38.126Z POST /getcart from ::1
>>> 2026-09-13T15:13:38.128Z GET /user/profile from ::1
>>> 2026-09-13T15:13:38.158Z GET /user/profile from ::1
>>> 2026-09-13T15:13:38.240Z GET /allproducts from ::1
>>> 2026-09-13T15:13:38.318Z GET /allproducts from ::1
>>> 2026-09-13T15:13:38.320Z GET /allproducts from ::1
>>> 2026-09-13T15:13:38.377Z GET /allproducts from ::1
>>> 2026-09-13T15:14:23.795Z GET /allproducts from ::1
>>> 2026-09-13T15:14:23.978Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:15:23.801Z GET /allproducts from ::1
>>> 2026-09-13T15:15:23.990Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:16:23.782Z GET /allproducts from ::1
>>> 2026-09-13T15:16:23.983Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:17:23.789Z GET /allproducts from ::1
>>> 2026-09-13T15:17:23.962Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:18:23.790Z GET /allproducts from ::1
>>> 2026-09-13T15:18:23.988Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:19:23.803Z GET /allproducts from ::1
>>> 2026-09-13T15:19:24.018Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:20:23.796Z GET /allproducts from ::1
>>> 2026-09-13T15:20:23.984Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:21:23.791Z GET /allproducts from ::1
>>> 2026-09-13T15:21:23.963Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:22:23.793Z GET /allproducts from ::1
>>> 2026-09-13T15:22:23.981Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:23:23.783Z GET /allproducts from ::1
>>> 2026-09-13T15:23:23.980Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:24:23.818Z GET /allproducts from ::1
>>> 2026-09-13T15:24:24.038Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:25:23.796Z GET /allproducts from ::1
>>> 2026-09-13T15:25:23.970Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:26:23.799Z GET /allproducts from ::1
>>> 2026-09-13T15:26:23.988Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:27:23.807Z GET /allproducts from ::1
>>> 2026-09-13T15:27:23.994Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:28:23.807Z GET /allproducts from ::1
>>> 2026-09-13T15:28:24.052Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:29:06.772Z GET /user/profile from ::1
>>> 2026-09-13T15:29:06.788Z GET /userfavorites from ::1
>>> 2026-09-13T15:29:06.798Z POST /getcart from ::1
>>> 2026-09-13T15:29:06.944Z GET /allproducts from ::1
>>> 2026-09-13T15:29:06.980Z GET /allproducts from ::1
>>> 2026-09-13T15:29:09.230Z POST /getcart from ::1
>>> 2026-09-13T15:29:09.263Z GET /allproducts from ::1
>>> 2026-09-13T15:29:09.308Z GET /user/profile from ::1
>>> 2026-09-13T15:29:09.312Z GET /userfavorites from ::1
>>> 2026-09-13T15:29:09.429Z GET /allproducts from ::1
>>> 2026-09-13T15:29:09.458Z GET /allproducts from ::1
>>> 2026-09-13T15:29:23.398Z GET /allproducts from ::1
>>> 2026-09-13T15:29:23.785Z GET /allproducts from ::1
>>> 2026-09-13T15:29:24.058Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:29:25.479Z POST /getcart from ::1
>>> 2026-09-13T15:29:25.522Z GET /userfavorites from ::1
>>> 2026-09-13T15:29:25.527Z GET /user/profile from ::1
>>> 2026-09-13T15:29:25.606Z GET /allproducts from ::1
>>> 2026-09-13T15:29:25.648Z GET /allproducts from ::1
>>> 2026-09-13T15:29:51.064Z POST /getcart from ::1
>>> 2026-09-13T15:29:51.082Z GET /orderhistory?page=1&limit=1&status=all from ::1
[OrderHistory] User: 6a24564570942048bfcc7092, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T15:29:51.085Z GET /userfavorites from ::1
>>> 2026-09-13T15:29:51.086Z GET /user/profile from ::1
>>> 2026-09-13T15:29:51.088Z GET /myreviews from ::1
>>> 2026-09-13T15:29:51.193Z GET /allproducts from ::1
>>> 2026-09-13T15:29:51.226Z GET /allproducts from ::1
>>> 2026-09-13T15:29:54.535Z POST /getcart from ::1
>>> 2026-09-13T15:29:54.640Z GET /user/profile from ::1
>>> 2026-09-13T15:29:54.651Z POST /getcart from ::1
>>> 2026-09-13T15:29:54.656Z GET /userfavorites from ::1
>>> 2026-09-13T15:29:54.674Z GET /userfavorites from ::1
>>> 2026-09-13T15:29:54.681Z GET /user/profile from ::1
>>> 2026-09-13T15:29:54.772Z GET /allproducts from ::1
>>> 2026-09-13T15:29:54.808Z GET /allproducts from ::1
>>> 2026-09-13T15:29:55.015Z GET /allproducts from ::1
>>> 2026-09-13T15:29:55.048Z GET /allproducts from ::1
>>> 2026-09-13T15:29:56.019Z POST /getcart from ::1
>>> 2026-09-13T15:29:56.055Z GET /user/profile from ::1
>>> 2026-09-13T15:29:56.072Z GET /myreviews from ::1
>>> 2026-09-13T15:29:56.080Z GET /userfavorites from ::1
>>> 2026-09-13T15:29:56.082Z GET /orderhistory?page=1&limit=1&status=all from ::1
[OrderHistory] User: 6a24564570942048bfcc7092, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T15:29:56.144Z GET /allproducts from ::1
>>> 2026-09-13T15:29:56.412Z GET /allproducts from ::1
>>> 2026-09-13T15:29:58.112Z POST /getcart from ::1
>>> 2026-09-13T15:29:58.146Z POST /getcart from ::1
>>> 2026-09-13T15:29:58.157Z GET /userfavorites from ::1
>>> 2026-09-13T15:29:58.161Z GET /userfavorites from ::1
>>> 2026-09-13T15:29:58.164Z GET /user/profile from ::1
>>> 2026-09-13T15:29:58.242Z GET /user/profile from ::1
>>> 2026-09-13T15:29:58.285Z GET /allproducts from ::1
>>> 2026-09-13T15:29:58.363Z GET /allproducts from ::1
>>> 2026-09-13T15:29:58.367Z GET /allproducts from ::1
>>> 2026-09-13T15:29:58.370Z GET /allproducts from ::1
>>> 2026-09-13T15:30:23.790Z GET /allproducts from ::1
>>> 2026-09-13T15:30:23.982Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:31:23.782Z GET /allproducts from ::1
>>> 2026-09-13T15:31:23.987Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:32:23.788Z GET /allproducts from ::1
>>> 2026-09-13T15:32:24.000Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:33:23.801Z GET /allproducts from ::1
>>> 2026-09-13T15:33:23.982Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:34:23.806Z GET /allproducts from ::1
>>> 2026-09-13T15:34:24.120Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:35:23.825Z GET /allproducts from ::1
>>> 2026-09-13T15:35:24.016Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:36:23.779Z GET /allproducts from ::1
>>> 2026-09-13T15:36:23.978Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:37:23.783Z GET /allproducts from ::1
>>> 2026-09-13T15:37:23.927Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:38:23.786Z GET /allproducts from ::1
>>> 2026-09-13T15:38:24.024Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:39:23.800Z GET /allproducts from ::1
>>> 2026-09-13T15:39:24.001Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:40:23.805Z GET /allproducts from ::1
>>> 2026-09-13T15:40:23.993Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:41:23.812Z GET /allproducts from ::1
>>> 2026-09-13T15:41:24.177Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:42:23.797Z GET /allproducts from ::1
>>> 2026-09-13T15:42:23.989Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:43:23.810Z GET /allproducts from ::1
>>> 2026-09-13T15:43:23.999Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:44:20.531Z GET /user/profile from ::1
>>> 2026-09-13T15:44:20.565Z GET /userfavorites from ::1
>>> 2026-09-13T15:44:20.568Z POST /getcart from ::1
>>> 2026-09-13T15:44:20.705Z GET /allproducts from ::1
>>> 2026-09-13T15:44:20.748Z GET /allproducts from ::1
>>> 2026-09-13T15:44:23.754Z POST /getcart from ::1
>>> 2026-09-13T15:44:23.791Z GET /userfavorites from ::1
>>> 2026-09-13T15:44:23.797Z GET /allproducts from ::1
>>> 2026-09-13T15:44:23.799Z GET /user/profile from ::1
>>> 2026-09-13T15:44:23.899Z GET /allproducts from ::1
>>> 2026-09-13T15:44:23.946Z GET /allproducts from ::1
>>> 2026-09-13T15:44:23.964Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:44:27.487Z POST /getcart from ::1
>>> 2026-09-13T15:44:27.528Z GET /userfavorites from ::1
>>> 2026-09-13T15:44:27.553Z GET /user/profile from ::1
>>> 2026-09-13T15:44:27.640Z GET /allproducts from ::1
>>> 2026-09-13T15:44:27.676Z GET /allproducts from ::1
>>> 2026-09-13T15:44:30.149Z POST /getcart from ::1
>>> 2026-09-13T15:44:30.184Z GET /allproducts from ::1
>>> 2026-09-13T15:44:30.193Z GET /userfavorites from ::1
>>> 2026-09-13T15:44:30.200Z GET /user/profile from ::1
>>> 2026-09-13T15:44:30.302Z GET /allproducts from ::1
>>> 2026-09-13T15:44:30.339Z GET /allproducts from ::1
>>> 2026-09-13T15:44:37.733Z GET /allproducts from ::1
>>> 2026-09-13T15:44:46.152Z GET /allproducts from ::1
>>> 2026-09-13T15:45:00.462Z GET /allproducts from ::1
>>> 2026-09-13T15:45:23.792Z GET /allproducts from ::1
>>> 2026-09-13T15:45:23.982Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:46:17.070Z GET /allproducts from ::1
>>> 2026-09-13T15:46:23.806Z GET /allproducts from ::1
>>> 2026-09-13T15:46:24.028Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:47:23.796Z GET /allproducts from ::1
>>> 2026-09-13T15:47:23.971Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:47:53.285Z GET /allproducts from ::1
>>> 2026-09-13T15:47:56.185Z GET /allproducts from ::1
>>> 2026-09-13T15:48:23.796Z GET /allproducts from ::1
>>> 2026-09-13T15:48:23.950Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:48:29.286Z POST /getcart from ::1
>>> 2026-09-13T15:48:29.321Z GET /allproducts from ::1
>>> 2026-09-13T15:48:29.326Z GET /user/profile from ::1
>>> 2026-09-13T15:48:29.332Z GET /userfavorites from ::1
>>> 2026-09-13T15:48:29.430Z GET /allproducts from ::1
>>> 2026-09-13T15:48:29.474Z GET /allproducts from ::1
>>> 2026-09-13T15:48:42.856Z POST /getcart from ::1
>>> 2026-09-13T15:48:42.887Z GET /userfavorites from ::1
>>> 2026-09-13T15:48:42.892Z GET /user/profile from ::1
>>> 2026-09-13T15:48:43.013Z GET /allproducts from ::1
>>> 2026-09-13T15:48:43.045Z GET /allproducts from ::1
>>> 2026-09-13T15:48:45.375Z POST /getcart from ::1
>>> 2026-09-13T15:48:45.407Z GET /userfavorites from ::1
>>> 2026-09-13T15:48:45.412Z GET /allproducts from ::1
>>> 2026-09-13T15:48:45.414Z GET /user/profile from ::1
>>> 2026-09-13T15:48:45.517Z GET /allproducts from ::1
>>> 2026-09-13T15:48:45.550Z GET /allproducts from ::1
>>> 2026-09-13T15:49:23.820Z GET /allproducts from ::1
>>> 2026-09-13T15:49:24.014Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:49:35.298Z GET /allproducts from ::1
>>> 2026-09-13T15:49:47.216Z GET /allproducts from ::1
>>> 2026-09-13T15:49:47.234Z GET /userfavorites from ::1
>>> 2026-09-13T15:49:47.239Z GET /allproducts from ::1
>>> 2026-09-13T15:49:47.240Z GET /user/profile from ::1
>>> 2026-09-13T15:49:47.244Z POST /getcart from ::1
>>> 2026-09-13T15:49:47.368Z GET /allproducts from ::1
>>> 2026-09-13T15:49:47.415Z GET /allproducts from ::1
>>> 2026-09-13T15:50:23.796Z GET /allproducts from ::1
>>> 2026-09-13T15:50:23.965Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:51:23.820Z GET /allproducts from ::1
>>> 2026-09-13T15:51:23.982Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:52:23.810Z GET /allproducts from ::1
>>> 2026-09-13T15:52:23.981Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:52:34.021Z GET /allproducts from ::1
>>> 2026-09-13T15:52:38.032Z GET /allproducts from ::1
>>> 2026-09-13T15:53:23.810Z GET /allproducts from ::1
>>> 2026-09-13T15:53:23.992Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:54:06.662Z GET /allproducts from ::1
>>> 2026-09-13T15:54:13.281Z GET /allproducts from ::1
>>> 2026-09-13T15:54:23.798Z GET /allproducts from ::1
>>> 2026-09-13T15:54:23.990Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:54:54.237Z POST /getcart from ::1
>>> 2026-09-13T15:54:54.264Z GET /user/profile from ::1
>>> 2026-09-13T15:54:54.278Z GET /userfavorites from ::1
>>> 2026-09-13T15:54:54.286Z GET /allproducts from ::1
>>> 2026-09-13T15:54:54.373Z GET /allproducts from ::1
>>> 2026-09-13T15:54:54.526Z GET /allproducts from ::1
>>> 2026-09-13T15:55:10.777Z GET /user/profile from ::1
>>> 2026-09-13T15:55:10.803Z GET /userfavorites from ::1
>>> 2026-09-13T15:55:10.810Z POST /getcart from ::1
>>> 2026-09-13T15:55:10.946Z GET /allproducts from ::1
>>> 2026-09-13T15:55:10.979Z GET /allproducts from ::1
>>> 2026-09-13T15:55:13.326Z POST /getcart from ::1
>>> 2026-09-13T15:55:13.429Z GET /userfavorites from ::1
>>> 2026-09-13T15:55:13.436Z GET /allproducts from ::1
>>> 2026-09-13T15:55:13.437Z GET /user/profile from ::1
>>> 2026-09-13T15:55:13.570Z GET /allproducts from ::1
>>> 2026-09-13T15:55:13.624Z GET /allproducts from ::1
>>> 2026-09-13T15:55:23.802Z GET /allproducts from ::1
>>> 2026-09-13T15:55:24.014Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:56:23.811Z GET /allproducts from ::1
>>> 2026-09-13T15:56:24.011Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:56:32.284Z GET /allproducts from ::1
>>> 2026-09-13T15:57:23.798Z GET /allproducts from ::1
>>> 2026-09-13T15:57:23.988Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:58:23.881Z GET /allproducts from ::1
>>> 2026-09-13T15:58:24.035Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T15:59:23.807Z GET /allproducts from ::1
>>> 2026-09-13T15:59:23.986Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T16:00:23.801Z GET /allproducts from ::1
>>> 2026-09-13T16:00:23.968Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T16:01:23.824Z GET /allproducts from ::1
>>> 2026-09-13T16:01:24.037Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T16:02:23.790Z GET /allproducts from ::1
>>> 2026-09-13T16:02:23.968Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T16:03:23.816Z GET /allproducts from ::1
>>> 2026-09-13T16:03:24.399Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T16:04:23.817Z GET /allproducts from ::1
>>> 2026-09-13T16:04:24.073Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T16:05:23.826Z GET /allproducts from ::1
>>> 2026-09-13T16:05:24.046Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T16:05:48.511Z GET /allproducts from ::1
>>> 2026-09-13T16:05:48.712Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T16:05:49.685Z GET /allproducts from ::1
>>> 2026-09-13T16:05:49.693Z GET /allproducts?showDeleted=false from ::1
>>> 2026-09-13T16:05:49.696Z GET /allsequences from ::1
>>> 2026-09-13T16:05:49.699Z GET /categories from ::1
>>> 2026-09-13T16:05:49.702Z GET /brands from ::1
>>> 2026-09-13T16:05:49.738Z GET /brands from ::1
>>> 2026-09-13T16:05:49.749Z GET /categories from ::1
>>> 2026-09-13T16:05:49.843Z GET /allproducts?showDeleted=false from ::1
>>> 2026-09-13T16:05:49.877Z GET /allproducts from ::1
>>> 2026-09-13T16:05:49.931Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T16:05:49.959Z GET /allsequences from ::1
>>> 2026-09-13T16:05:49.989Z GET /allproducts?showDeleted=false from ::1
>>> 2026-09-13T16:05:50.127Z GET /allproducts?showDeleted=false from ::1
>>> 2026-09-13T16:05:50.158Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T16:05:56.441Z GET /allproducts from ::1
>>> 2026-09-13T16:05:56.444Z GET /categories from ::1
>>> 2026-09-13T16:05:56.479Z GET /categories from ::1
>>> 2026-09-13T16:05:56.644Z GET /allproducts from ::1
>>> 2026-09-13T16:05:58.034Z GET /admin/audit-log?page=1&limit=25 from ::1
>>> 2026-09-13T16:05:58.042Z GET /admin/audit-log?limit=1 from ::1
>>> 2026-09-13T16:05:58.045Z GET /admin/sessions from ::1
>>> 2026-09-13T16:05:58.084Z GET /admin/sessions from ::1
>>> 2026-09-13T16:05:58.090Z GET /admin/audit-log?limit=1 from ::1
>>> 2026-09-13T16:05:58.110Z GET /admin/audit-log?page=1&limit=25 from ::1
>>> 2026-09-13T16:06:03.207Z GET /admin/sessions from ::1
>>> 2026-09-13T16:06:03.255Z GET /admin/sessions from ::1
>>> 2026-09-13T16:06:07.601Z GET /admin/sessions from ::1
>>> 2026-09-13T16:06:19.778Z GET /allproducts from ::1
>>> 2026-09-13T16:06:20.009Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T16:06:49.797Z GET /allproducts from ::1
>>> 2026-09-13T16:06:50.012Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T16:07:19.887Z GET /allproducts from ::1
>>> 2026-09-13T16:07:20.043Z GET /admin/orders?limit=30 from ::1
